repository,uid,path,type,state,parentRef,isCheckedOut,isVersion,isProxy,proxyTargetId,versionableId,changeToken,isTrashed,title,versionLabel,lockOwner,lockCreated,lastModified,isRecord,retainUntil,hasLegalHold,isUnderRetentionOrLegalHold,amz:Ownership,amz:Ownership[label],amz:ThreeD_GLB_blob,amz:activePeriod,amz:activePeriod[label],amz:additional_participants,amz:asin,amz:asset_category,amz:asset_category[label],amz:asset_type,amz:asset_type[label],amz:associatedEvent,amz:associatedEvent[label],amz:codename,amz:creator_role,amz:creator_role[label],amz:is_retouched_version,amz:is_retouched_version[label],amz:language,amz:language[label],amz:launchCollections,amz:launchcollection,amz:launchcollection[label],amz:marketingStreetname,amz:notes,amz:original_creator_name,amz:placement,amz:placement[label],amz:preview_blob,amz:projectNumber,amz:retailAssetTypes,amz:retailAssetTypes[label],amz:retailAssetUse,amz:retailAssetUse[label],amz:standardAngles,amz:standardAngles[label],amz:status,amz:status[label],approval:accessibility_approvers,approval:announce_date,approval:approved,approval:approved[label],approval:approved_date,approval:copy_approvers,approval:distribute_ADH,approval:distribute_CXLabs,approval:distribute_selects,approval:distribution,approval:distribution[label],approval:has_accessibility,approval:has_copy,approval:has_legal,approval:has_requester,approval:has_retailer,approval:has_tm,approval:has_utterance,approval:legal_approvers,approval:need_accessibility,approval:need_copy,approval:need_legal,approval:need_requester,approval:need_retailer,approval:need_tm,approval:need_utterance,approval:requester_approvers,approval:retailer_approvers,approval:street_date,approval:tm_approvers,approval:utterance_approvers,dc:contributors,dc:coverage,dc:coverage[label],dc:created,dc:creator,dc:description,dc:expired,dc:format,dc:issued,dc:language,dc:language[label],dc:lastContributor,dc:modified,dc:nature,dc:nature[label],dc:publisher,dc:rights,dc:source,dc:subjects,dc:subjects[label],dc:title,dc:valid,amzkeyword:keywords,nxtag:tags,product_search:brand,product_search:brand[label],product_search:category,product_search:category[label],product_search:color,product_search:format,product_search:format[label],product_search:generation,product_search:launch_countries,product_search:pl,product_search:pl[label],product_search:product_type,product_search:product_type[label],product_search:size,product_search:size[label],product_search:version,product_search:year,product_search:year[label],project:agencies,project:delivery_date,project:live_send_date,project:priority,project:priority[label],project:retailers,project:review_date,project:scoping_document,project:vendors,relations:derivative_of,relations:locations,relations:material,relations:product,relations:product_devices,relations:referenceItem,relations:relatedDevciesandAccessories,relations:relatedDevciesandAccessories[label],relations:talent,relations:translation_of,relations:usages,relations:workspaceLocation,usage:accessPermissions,usage:accessPermissions[label],usage:geography,usage:geography[label],usage:language,usage:language[label],usage:producer,usage:projectManager,usage:releaseYears,usage:restrictions,usage:restrictions[label],usage:rights_type,usage:rights_type[label],usage:talent,usage:usageRightsStatement,usage:usagechannel,dc:title
default,177bf37a-be1d-436a-99a9-20f7df5051bc,/default-domain/Content Creation/Production/Resources,Resources,active,7a9c2b9d-87ab-4bc8-8b11-bfd489a442a7,true,false,false,,,0-0,false,Resources,0.0,,,2023-06-26T10:42:29.162+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system,,,2023-06-26T02:42:29.162Z,system,,,,,,,system,2023-06-26T02:42:29.162Z,,,,,,,,Resources,,,type tags is not supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Resources
default,186783fd-3556-4bd0-84d3-88bf702d25a8,/default-domain/Device Management/Codenames/Access Controlled/Codename2.1688463640506,Codename,active,8c88eeea-79d9-44e6-8a47-6edb7e3fbbaf,true,false,false,,,1-0,false,Codename2,0.0,,,2023-07-04T17:41:18.462+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Administrator,,,2023-07-04T09:40:40.498Z,Administrator,,,,,,,Administrator,2023-07-04T09:41:18.462Z,,,,,,,,Codename2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Codename2
default,20e22fa2-44b5-4b0e-a5cc-34cd4083c49d,/default-domain/Device Management/Devices/Access Controlled/Codename1,Product,active,ed6ca40b-93ea-4910-b4d7-b3b65f2505f1,false,false,false,,,4-0,false,Codename1,0.1,,,2023-06-26T14:53:56.793+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Administrator,,,2023-06-26T06:53:56.793Z,Administrator,,,,,,,Administrator,2023-06-26T06:53:56.793Z,,,,,,,,Codename1,,,type tags is not supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Codename1
default,2259b00e-1803-48b3-91bf-3e40340b3eb3,/default-domain,Domain,project,88d4fb2b-509e-46cc-88c9-04e7f87f6b97,true,false,false,,,0-0,false,Domain,,,,2023-06-26T10:42:27.149+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system,,,2023-06-26T02:42:27.149Z,system,,,,,,,system,2023-06-26T02:42:27.149Z,,,,,,,,Domain,,,type tags is not supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Domain
default,269c6137-33cd-427a-b9f3-59d43a54ac8e,/default-domain/Content Creation/Creative 3D,ThreeDCreativeContent,active,11cbe87c-bb08-4c3c-a9a7-1afdc248a62f,true,false,false,,,1-0,false,Creative 3D,0.0,,,2023-06-26T10:42:29.357+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system,,,2023-06-26T02:42:29.357Z,system,,,,,,,system,2023-06-26T02:42:29.357Z,,,,,,,,Creative 3D,,,type tags is not supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Creative 3D
default,2e2a046f-6c46-4910-a0a8-df3ee2e9d5c0,/default-domain/Amazon Device Hub/Amazon Device Hub External/2006,Year,active,acd73bac-dafb-46d9-a9ef-fa4c615e20b1,true,false,false,,,0-0,false,2006,0.0,,,2023-07-03T18:05:38.694+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Administrator,,,2023-07-03T10:05:38.694Z,Administrator,,,,,,,Administrator,2023-07-03T10:05:38.694Z,,,,,,,,2006,,,type tags is not supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2006
default,30438660-599a-44a7-af8d-fd1065e03a3e,/default-domain/Content Creation/Brand Strategy,BrandStrategyCreativeContent,active,11cbe87c-bb08-4c3c-a9a7-1afdc248a62f,true,false,false,,,1-0,false,Brand Strategy,0.0,,,2023-06-26T10:42:29.041+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system,,,2023-06-26T02:42:29.041Z,system,,,,,,,system,2023-06-26T02:42:29.041Z,,,,,,,,Brand Strategy,,,type tags is not supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brand Strategy
default,3121713e-adeb-4b6b-a790-021103c5bf47,/default-domain/Content Creation/Content - IP/Content Library/111,SubFolder,active,0db09c0f-648a-4c51-94eb-980fee02bf4c,true,false,false,,,0-0,false,111,0.0,,,2023-06-27T15:50:03.456+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Administrator,,,2023-06-27T07:50:03.456Z,Administrator,,,,,,,Administrator,2023-06-27T07:50:03.456Z,,,,,,,,111,,,type tags is not supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111
default,3300534d-6733-4cdd-8589-b9210e718783,/default-domain/Device Management/Devices/Normal,AMZFolder,active,aaac03e3-83ca-4a0b-9548-d2876f5aadf7,true,false,false,,,0-0,false,Normal,0.0,,,2023-06-26T10:42:27.929+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system,,,2023-06-26T02:42:27.929Z,system,,,,,,,system,2023-06-26T02:42:27.929Z,,,,,,,,Normal,,,type tags is not supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
default,377c62f0-527e-4498-be1f-9605c48955c1,/default-domain/Device Management/Codenames/Normal,AMZFolder,active,7db69001-12e2-4ce7-bbff-391968a6e183,true,false,false,,,0-0,false,Normal,0.0,,,2023-06-26T10:42:27.993+08:00[Asia/Shanghai],false,,false,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,system,,,2023-06-26T02:42:27.993Z,system,,,,,,,system,2023-06-26T02:42:27.993Z,,,,,,,,Normal,,,type tags is not supported,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Normal
